"","sector","variant","impactYear","impactType","region","model_type","model","year","driverValue","driverUnit","driverType","includeaggregate","sectorprimary","gdp_usd","national_pop","gdp_percap","reg_pop","annual_impacts"
"150","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2068,3.76,"degrees Celsius","Temperature",1,1,52003115690522.8,412382385.233614,126104.114900696,72177854.515409,NA
"151","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2069,3.83,"degrees Celsius","Temperature",1,1,52821691960975.6,413796698.425758,127651.313221999,72303734.7431976,NA
"152","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2070,3.9,"degrees Celsius","Temperature",1,1,53640268231428.3,415211011.617902,129187.971249642,72429614.9709862,NA
"153","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2071,3.97,"degrees Celsius","Temperature",1,1,54497945907531.7,416525721.288318,130839.329055044,72541344.7465345,NA
"154","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2072,4.04,"degrees Celsius","Temperature",1,1,55355623583635.1,417840430.958733,132480.295065324,72653074.5220828,NA
"155","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2073,4.11,"degrees Celsius","Temperature",1,1,56213301259738.6,419155140.629149,134110.967064278,72764804.2976311,NA
"156","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2074,4.18,"degrees Celsius","Temperature",1,1,57070978935842,420469850.299564,135731.441612714,72876534.0731794,NA
"157","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2075,4.25,"degrees Celsius","Temperature",1,1,57928656611945.4,421784559.96998,137341.814067514,72988263.8487277,NA
"158","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2076,4.32,"degrees Celsius","Temperature",1,1,58824020452704.1,422975630.397071,139071.890258743,73081661.289918,NA
"159","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2077,4.39,"degrees Celsius","Temperature",1,1,59719384293462.9,424166700.824161,140792.250257805,73175058.7311083,NA
"160","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2078,4.46,"degrees Celsius","Temperature",1,1,60614748134221.7,425357771.251252,142502.97568542,73268456.1722987,NA
"161","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2079,4.53,"degrees Celsius","Temperature",1,1,61510111974980.5,426548841.678343,144204.147250656,73361853.613489,NA
"162","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2080,4.6,"degrees Celsius","Temperature",1,1,62405475815739.2,427739912.105434,145895.844763621,73455251.0546793,NA
"163","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2081,4.67,"degrees Celsius","Temperature",1,1,63334935768631.3,428822691.663863,147694.926131094,73533471.5075751,NA
"164","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2082,4.74,"degrees Celsius","Temperature",1,1,64264395721523.4,429905471.222293,149484.945001535,73611691.9604709,NA
"165","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2083,4.81,"degrees Celsius","Temperature",1,1,65193855674415.6,430988250.780722,151265.969678568,73689912.4133667,NA
"166","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2084,4.88,"degrees Celsius","Temperature",1,1,66123315627307.7,432071030.339151,153038.067781134,73768132.8662624,NA
"167","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2085,4.95,"degrees Celsius","Temperature",1,1,67052775580199.8,433153809.897581,154801.306252055,73846353.3191582,NA
"168","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2086,5.02,"degrees Celsius","Temperature",1,1,68017671316982,434162144.077789,156664.214613781,73997300.1755033,NA
"169","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2087,5.09,"degrees Celsius","Temperature",1,1,68982567053764.2,435170478.257997,158518.489879883,74148247.0318483,NA
"170","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2088,5.16,"degrees Celsius","Temperature",1,1,69947462790546.4,436178812.438205,160364.191922908,74299193.8881934,NA
"171","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2089,5.23,"degrees Celsius","Temperature",1,1,70912358527328.6,437187146.618414,162201.380063038,74450140.7445385,NA
"172","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2090,5.3,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,74601087.6008835,NA
"173","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2091,5.37,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,74601087.6008835,NA
"174","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2092,5.44,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,74601087.6008835,NA
"175","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2093,5.51,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,74601087.6008835,NA
"176","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2094,5.58,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,74601087.6008835,NA
"177","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2095,5.65,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,74601087.6008835,NA
"178","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2096,5.72,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,74601087.6008835,NA
"179","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2097,5.79,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,74601087.6008835,NA
"180","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2098,5.86,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,74601087.6008835,NA
"181","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2099,5.93,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,74601087.6008835,NA
"182","Vibrio","N/A","Interpolation","all","Midwest","GCM","CanESM2",2100,6,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,74601087.6008835,NA
"183","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2010,-0.3,"degrees Celsius","Temperature",1,1,16693671681957.2,306675006,54434.4056585988,60760771,NA
"184","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2011,-0.23,"degrees Celsius","Temperature",1,1,17046794484714.4,309263150.412862,55120.6778497767,61114956.77556,NA
"185","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2012,-0.16,"degrees Celsius","Temperature",1,1,17399917287471.6,311851294.825724,55795.5588967345,61469142.55112,NA
"186","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2013,-0.0899999999999999,"degrees Celsius","Temperature",1,1,17753040090228.8,314439439.238586,56459.3300802778,61823328.3266801,NA
"187","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2014,-0.0199999999999999,"degrees Celsius","Temperature",1,1,18106162892985.9,317027583.651448,57112.2634959504,62177514.1022401,NA
"188","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2015,0.05,"degrees Celsius","Temperature",1,1,18459285695743.1,319615728.064309,57754.6224259306,62531699.8778001,NA
"189","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2016,0.12,"degrees Celsius","Temperature",1,1,18958714228021.1,321954318.948342,58886.3485041897,62844780.5666317,NA
"190","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2017,0.19,"degrees Celsius","Temperature",1,1,19458142760299.1,324292909.832375,60001.7520283034,63157861.2554632,NA
"191","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2018,0.26,"degrees Celsius","Temperature",1,1,19957571292577.1,326631500.716407,61101.1835931433,63470941.9442947,NA
"192","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2019,0.33,"degrees Celsius","Temperature",1,1,20456999824855.1,328970091.60044,62184.9838243099,63784022.6331263,NA
"193","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2020,0.4,"degrees Celsius","Temperature",1,1,20956428357133.1,331308682.484472,63253.4837299813,64097103.3219578,NA
"194","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2021,0.47,"degrees Celsius","Temperature",1,1,21465660660476.6,333601009.719894,64345.3108205519,64408851.8543063,NA
"195","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2022,0.54,"degrees Celsius","Temperature",1,1,21974892963820,335893336.955317,65422.2354126164,64720600.3866548,NA
"196","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2023,0.61,"degrees Celsius","Temperature",1,1,22484125267163.5,338185664.190739,66484.5605474344,65032348.9190033,NA
"197","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2024,0.68,"degrees Celsius","Temperature",1,1,22993357570507,340477991.426162,67532.5811051534,65344097.4513518,NA
"198","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2025,0.75,"degrees Celsius","Temperature",1,1,23502589873850.4,342770318.661584,68566.5840777027,65655845.9837003,NA
"199","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2026,0.82,"degrees Celsius","Temperature",1,1,24040302568752.5,344892077.498275,69703.8411062742,65922225.7291477,NA
"200","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2027,0.89,"degrees Celsius","Temperature",1,1,24578015263654.6,347013836.334965,70827.1909939924,66188605.4745951,NA
"201","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2028,0.96,"degrees Celsius","Temperature",1,1,25115727958556.7,349135595.171656,71936.8872893304,66454985.2200426,NA
"202","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2029,1.03,"degrees Celsius","Temperature",1,1,25653440653458.8,351257354.008346,73033.1774145551,66721364.96549,NA
"203","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2030,1.1,"degrees Celsius","Temperature",1,1,26191153348360.8,353379112.845037,74116.3028496427,66987744.7109374,NA
"204","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2031,1.17,"degrees Celsius","Temperature",1,1,26735874599570.9,355266619.249009,75255.8026872533,67187211.5098459,NA
"205","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2032,1.24,"degrees Celsius","Temperature",1,1,27280595850781,357154125.65298,76383.2583507309,67386678.3087545,NA
"206","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2033,1.31,"degrees Celsius","Temperature",1,1,27825317101991.1,359041632.056952,77498.859791216,67586145.107663,NA
"207","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2034,1.38,"degrees Celsius","Temperature",1,1,28370038353201.2,360929138.460924,78602.792986393,67785611.9065715,NA
"208","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2035,1.45,"degrees Celsius","Temperature",1,1,28914759604411.3,362816644.864895,79695.2400438476,67985078.70548,NA
"209","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2036,1.52,"degrees Celsius","Temperature",1,1,29554289118329.5,364505329.623376,81080.5404378212,68136311.2370401,NA
"210","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2037,1.59,"degrees Celsius","Temperature",1,1,30193818632247.7,366194014.381857,82453.0643495513,68287543.7686003,NA
"211","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2038,1.66,"degrees Celsius","Temperature",1,1,30833348146165.9,367882699.140337,83812.9877219474,68438776.3001604,NA
"212","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2039,1.73,"degrees Celsius","Temperature",1,1,31472877660084.2,369571383.898817,85160.4832821713,68590008.8317206,NA
"213","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2040,1.8,"degrees Celsius","Temperature",1,1,32112407174002.4,371260068.657298,86495.7206147711,68741241.3632807,NA
"214","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2041,1.87,"degrees Celsius","Temperature",1,1,32728862360220.5,372791260.735664,87794.0708578671,68861712.6479755,NA
"215","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2042,1.94,"degrees Celsius","Temperature",1,1,33345317546438.6,374322452.814029,89081.79911667,68982183.9326704,NA
"216","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2043,2.01,"degrees Celsius","Temperature",1,1,33961772732656.6,375853644.892395,90359.0352100476,69102655.2173652,NA
"217","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2044,2.08,"degrees Celsius","Temperature",1,1,34578227918874.7,377384836.970761,91625.9068499718,69223126.50206,NA
"218","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2045,2.15,"degrees Celsius","Temperature",1,1,35194683105092.8,378916029.049126,92882.5396840888,69343597.7867549,NA
"219","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2046,2.22,"degrees Celsius","Temperature",1,1,35851270270951.7,380384206.573476,94250.1545842348,69458515.8913373,NA
"220","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2047,2.29,"degrees Celsius","Temperature",1,1,36507857436810.5,381852384.097827,95607.2528473663,69573433.9959197,NA
"221","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2048,2.36,"degrees Celsius","Temperature",1,1,37164444602669.4,383320561.622177,96953.9553145622,69688352.1005021,NA
"222","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2049,2.43,"degrees Celsius","Temperature",1,1,37821031768528.3,384788739.146527,98290.3809826048,69803270.2050845,NA
"223","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2050,2.5,"degrees Celsius","Temperature",1,1,38477618934387.1,386256916.670877,99616.6470390309,69918188.3096669,NA
"224","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2051,2.57,"degrees Celsius","Temperature",1,1,39174934548149.5,387699228.826587,101044.654297396,70035724.2471514,NA
"225","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2052,2.64,"degrees Celsius","Temperature",1,1,39872250161912,389141540.982296,102462.076038615,70153260.184636,NA
"226","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2053,2.71,"degrees Celsius","Temperature",1,1,40569565775674.4,390583853.138006,103869.029530363,70270796.1221206,NA
"227","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2054,2.78,"degrees Celsius","Temperature",1,1,41266881389436.8,392026165.293715,105265.630314545,70388332.0596051,NA
"228","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2055,2.85,"degrees Celsius","Temperature",1,1,41964197003199.2,393468477.449425,106651.992238929,70505867.9970897,NA
"229","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2056,2.92,"degrees Celsius","Temperature",1,1,42702265057880.1,394934316.760343,108124.979890752,70632973.3863332,NA
"230","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2057,2.99,"degrees Celsius","Temperature",1,1,43440333112561,396400156.071261,109587.073686096,70760078.7755768,NA
"231","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2058,3.06,"degrees Celsius","Temperature",1,1,44178401167241.9,397865995.382178,111038.394032155,70887184.1648203,NA
"232","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2059,3.13,"degrees Celsius","Temperature",1,1,44916469221922.8,399331834.693096,112479.059568199,71014289.5540639,NA
"233","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2060,3.2,"degrees Celsius","Temperature",1,1,45654537276603.7,400797674.004014,113909.187197894,71141394.9433074,NA
"234","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2061,3.27,"degrees Celsius","Temperature",1,1,46433107197115.9,402266028.334648,115428.855350639,71273158.7210546,NA
"235","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2062,3.34,"degrees Celsius","Temperature",1,1,47211677117628,403734382.665281,116937.469645158,71404922.4988018,NA
"236","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2063,3.41,"degrees Celsius","Temperature",1,1,47990247038140.2,405202736.995915,118435.150250784,71536686.2765489,NA
"237","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2064,3.48,"degrees Celsius","Temperature",1,1,48768816958652.3,406671091.326548,119922.015601281,71668450.0542961,NA
"238","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2065,3.55,"degrees Celsius","Temperature",1,1,49547386879164.4,408139445.657182,121398.182426067,71800213.8320432,NA
"239","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2066,3.62,"degrees Celsius","Temperature",1,1,50365963149617.2,409553758.849326,122977.660591187,71926094.0598318,NA
"240","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2067,3.69,"degrees Celsius","Temperature",1,1,51184539420070,410968072.04147,124546.267465043,72051974.2876204,NA
"241","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2068,3.76,"degrees Celsius","Temperature",1,1,52003115690522.8,412382385.233614,126104.114900696,72177854.515409,NA
"242","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2069,3.83,"degrees Celsius","Temperature",1,1,52821691960975.6,413796698.425758,127651.313221999,72303734.7431976,NA
"243","Vibrio","N/A","Interpolation","all","Midwest","GCM","CCSM4",2070,3.9,"degrees Celsius","Temperature",1,1,53640268231428.3,415211011.617902,129187.971249642,72429614.9709862,NA
